target,feature,group_lead,group_type,importance_mean,importance_std
lvef_lte_45_flag,aVF_ecg_band_power,aVF,ecg_band_power,-0.00017757112672602826,0.0002173383563865285
lvef_lte_45_flag,aVF_hf_power,aVF,hf_power,-0.00010969976905310652,3.794739127274937e-05
lvef_lte_45_flag,aVF_total_power,aVF,total_power,0.00023770330696268883,8.406185010633069e-05
lvef_lte_45_flag,aVF_dominant_freq,aVF,dominant_freq,-2.8868360277223282e-05,4.7765265626613154e-05
lvef_lte_45_flag,aVF_spectral_entropy,aVF,spectral_entropy,0.00019323374772735048,0.00014849042845315678
lvef_lte_45_flag,V1_mean,V1,mean,0.0003741216647830337,8.906649496502061e-05
lvef_lte_45_flag,V1_std,V1,std,-1.0073215075401265e-05,0.0001019786096244553
lvef_lte_45_flag,V1_min,V1,min,6.277332809188075e-05,0.0002301146003962977
lvef_lte_45_flag,V1_max,V1,max,7.376787381447869e-05,9.990544079971203e-05
lvef_lte_45_flag,V1_rms,V1,rms,6.750282541387876e-05,7.647905218137672e-05
lvef_lte_45_flag,V1_energy,V1,energy,6.443172325683033e-05,4.4559311126982174e-05
lvef_lte_45_flag,V1_skewness,V1,skewness,0.0033760626013463304,0.0008538955750523387
lvef_lte_45_flag,V1_kurtosis,V1,kurtosis,6.934548670820551e-05,0.00011390161048128697
lvef_lte_45_flag,V1_zcr,V1,zcr,0.0001829148444792983,0.0001268714787328877
lvef_lte_45_flag,V1_lf_power,V1,lf_power,0.014199056557417312,0.00229921987912776
lvef_lte_45_flag,V1_ecg_band_power,V1,ecg_band_power,0.00018856567244842636,5.813848652897439e-05
lvef_lte_45_flag,V1_hf_power,V1,hf_power,3.365927964222859e-05,6.210421630234804e-05
lvef_lte_45_flag,V1_total_power,V1,total_power,7.20480566064774e-05,9.188080710443473e-05
lvef_lte_45_flag,V1_dominant_freq,V1,dominant_freq,0.001063584099061421,0.00034851423688805167
lvef_lte_45_flag,V1_spectral_entropy,V1,spectral_entropy,0.00037068203036694225,0.00012274377384355193
lvef_lte_45_flag,V2_mean,V2,mean,0.0007944941280526141,0.00028936191150568665
lvef_lte_45_flag,V2_std,V2,std,5.589405925965352e-06,7.26800576602284e-05
lvef_lte_45_flag,V2_min,V2,min,-1.4925556483769142e-05,7.511079626210105e-05
lvef_lte_45_flag,V2_max,V2,max,7.137241413193162e-05,0.00023881855603104143
lvef_lte_45_flag,V2_rms,V2,rms,-2.6964276939800412e-05,1.9932754271916567e-05
lvef_lte_45_flag,V2_energy,V2,energy,0.0,0.0
lvef_lte_45_flag,V2_skewness,V2,skewness,-6.228195174691198e-05,3.9459252991578915e-05
lvef_lte_45_flag,V2_kurtosis,V2,kurtosis,0.00032934499533185944,0.00016282572375363776
lvef_lte_45_flag,V2_zcr,V2,zcr,-2.6534322637772334e-05,5.9283759305853586e-05
lvef_lte_45_flag,V2_lf_power,V2,lf_power,0.00013506707287103126,0.0002261111680338592
lvef_lte_45_flag,V2_ecg_band_power,V2,ecg_band_power,7.432067220292105e-06,7.331420080101057e-05
lvef_lte_45_flag,V2_hf_power,V2,hf_power,-6.277332809205838e-05,7.987029261258159e-05
lvef_lte_45_flag,V2_total_power,V2,total_power,1.3144317232471891e-05,5.23427537629202e-05
lvef_lte_45_flag,V2_dominant_freq,V2,dominant_freq,2.168198122931564e-05,4.45068718951203e-05
lvef_lte_45_flag,V2_spectral_entropy,V2,spectral_entropy,0.00012186133359533002,0.00010200616694766568
lvef_lte_45_flag,V3_mean,V3,mean,0.006535182546312179,0.000890538663402389
lvef_lte_45_flag,V3_std,V3,std,0.0005146552994938159,0.00021013524982283212
lvef_lte_45_flag,V3_min,V3,min,0.00016780502186626302,0.00010315952374349937
lvef_lte_45_flag,V3_max,V3,max,0.0005968379932189238,0.00023836395350426858
lvef_lte_45_flag,V3_rms,V3,rms,1.1547344110818258e-05,3.290330178678154e-05
lvef_lte_45_flag,V3_energy,V3,energy,4.981327698880822e-05,4.81465765969121e-05
lvef_lte_45_flag,V3_skewness,V3,skewness,5.2945801189130395e-05,0.00012067166620266948
lvef_lte_45_flag,V3_kurtosis,V3,kurtosis,-2.3156110264999086e-05,4.4761711654201965e-05
lvef_lte_45_flag,V3_zcr,V3,zcr,-3.4703454375728526e-05,0.00016071685282983958
lvef_lte_45_flag,V3_lf_power,V3,lf_power,0.0010525895533388453,0.0002720033137676277
lvef_lte_45_flag,V3_ecg_band_power,V3,ecg_band_power,-3.519483072089713e-05,0.0001585988755875279
lvef_lte_45_flag,V3_hf_power,V3,hf_power,0.0004507763746252502,0.0003938611780139162
lvef_lte_45_flag,V3_total_power,V3,total_power,5.362144366360955e-05,8.402607340282437e-05
lvef_lte_45_flag,V3_dominant_freq,V3,dominant_freq,0.0003375755491130228,0.00020670980641143263
lvef_lte_45_flag,V3_spectral_entropy,V3,spectral_entropy,0.00017855387941612122,0.00023380255339521054
lvef_lte_45_flag,V4_mean,V4,mean,0.002018451181760006,0.0005417686948678305
lvef_lte_45_flag,V4_std,V4,std,5.3437177534210176e-05,3.8294562783392e-05
lvef_lte_45_flag,V4_min,V4,min,0.00045556729399034437,0.00022817587168667863
lvef_lte_45_flag,V4_max,V4,max,0.0006175372217581021,0.0004701101060277979
lvef_lte_45_flag,V4_rms,V4,rms,-1.4434180138578334e-05,0.0
lvef_lte_45_flag,V4_energy,V4,energy,-1.3758537664099179e-05,0.00010894345218288086
lvef_lte_45_flag,V4_skewness,V4,skewness,0.00042362783155609486,0.00016662664875091688
lvef_lte_45_flag,V4_kurtosis,V4,kurtosis,2.4445973170794665e-05,5.899541680749806e-05
lvef_lte_45_flag,V4_zcr,V4,zcr,3.157093017527313e-05,0.00016667360048386236
lvef_lte_45_flag,V4_lf_power,V4,lf_power,4.115276890563902e-05,0.00011741735684092376
lvef_lte_45_flag,V4_ecg_band_power,V4,ecg_band_power,0.0005298265441501693,0.00033022888462550095
lvef_lte_45_flag,V4_hf_power,V4,hf_power,0.0001502383175273625,3.183854723500558e-05
lvef_lte_45_flag,V4_total_power,V4,total_power,-2.112918284120635e-05,5.699204396042434e-05
lvef_lte_45_flag,V4_dominant_freq,V4,dominant_freq,0.0002604294629255266,6.487865946135859e-05
lvef_lte_45_flag,V4_spectral_entropy,V4,spectral_entropy,9.15802663259413e-05,9.54978264900077e-05
lvef_lte_45_flag,V5_mean,V5,mean,-3.083386565774227e-05,3.6062952410473256e-05
lvef_lte_45_flag,V5_std,V5,std,5.0304653333954616e-05,1.9913818302462463e-05
lvef_lte_45_flag,V5_min,V5,min,0.0003950051594515891,0.00022016083420577863
lvef_lte_45_flag,V5_max,V5,max,0.00021448577465474906,0.0001365372921703612
lvef_lte_45_flag,V5_rms,V5,rms,0.0,0.0
lvef_lte_45_flag,V5_energy,V5,energy,4.483809149347096e-06,2.656998601559102e-05
lvef_lte_45_flag,V5_skewness,V5,skewness,0.002752321753230724,0.0003889336214179062
lvef_lte_45_flag,V5_kurtosis,V5,kurtosis,0.0002806373151195363,0.0002613749643026434
lvef_lte_45_flag,V5_zcr,V5,zcr,-0.0002806987371628322,0.0001360787310595812
lvef_lte_45_flag,V5_lf_power,V5,lf_power,0.0002611665274433017,0.00027239631177356974
lvef_lte_45_flag,V5_ecg_band_power,V5,ecg_band_power,6.627438455106827e-05,0.0002474854414047339
lvef_lte_45_flag,V5_hf_power,V5,hf_power,-2.671858876721611e-05,9.620915600695967e-05
lvef_lte_45_flag,V5_total_power,V5,total_power,-9.029040342034556e-06,2.8905320528035674e-05
lvef_lte_45_flag,V5_dominant_freq,V5,dominant_freq,6.203626357428326e-05,2.961154088111818e-05
lvef_lte_45_flag,V5_spectral_entropy,V5,spectral_entropy,0.00028874502481441856,0.00043499897533407113
lvef_lte_45_flag,V6_mean,V6,mean,-2.512161564551807e-05,7.372216390281767e-05
lvef_lte_45_flag,V6_std,V6,std,0.00012837207016846985,6.698917917397507e-05
lvef_lte_45_flag,V6_min,V6,min,0.00016528671809734607,6.531892805091955e-05
lvef_lte_45_flag,V6_max,V6,max,3.341359146966649e-05,0.00012947460746192733
lvef_lte_45_flag,V6_rms,V6,rms,-3.869588718119488e-06,2.431847545434549e-05
lvef_lte_45_flag,V6_energy,V6,energy,0.0,0.0
lvef_lte_45_flag,V6_skewness,V6,skewness,0.0024494496584933855,0.0003321440017856526
lvef_lte_45_flag,V6_kurtosis,V6,kurtosis,0.0004044027320524446,0.00031459093344236107
lvef_lte_45_flag,V6_zcr,V6,zcr,-1.4741290355280157e-06,0.00010227893425637219
lvef_lte_45_flag,V6_lf_power,V6,lf_power,0.005784850867279178,0.00042469630257002027
lvef_lte_45_flag,V6_ecg_band_power,V6,ecg_band_power,-3.341359146975531e-05,5.188595965293272e-05
lvef_lte_45_flag,V6_hf_power,V6,hf_power,0.00019550636332357207,6.943397265849343e-05
lvef_lte_45_flag,V6_total_power,V6,total_power,-1.916367746055414e-05,5.66815979310598e-06
lvef_lte_45_flag,V6_dominant_freq,V6,dominant_freq,0.0006222667190801002,8.191071048871469e-05
lvef_lte_45_flag,V6_spectral_entropy,V6,spectral_entropy,0.00021620559186272815,0.00033207082207800074
rv_systolic_dysfunction_moderate_or_greater_flag,sex,tabular,sex,0.0009117109481895147,0.0007650301853633305
rv_systolic_dysfunction_moderate_or_greater_flag,ventricular_rate,tabular,ventricular_rate,0.003012232728163866,0.0010543211668259643
rv_systolic_dysfunction_moderate_or_greater_flag,atrial_rate,tabular,atrial_rate,0.005122710192578683,0.001291367105796922
rv_systolic_dysfunction_moderate_or_greater_flag,pr_interval,tabular,pr_interval,0.00019311475075052266,0.0002447169408292249
rv_systolic_dysfunction_moderate_or_greater_flag,qrs_duration,tabular,qrs_duration,0.009086987154614224,0.002064400822400532
rv_systolic_dysfunction_moderate_or_greater_flag,qt_corrected,tabular,qt_corrected,0.0024462903588129857,0.0002965931349269912
rv_systolic_dysfunction_moderate_or_greater_flag,age_at_ecg,tabular,age_at_ecg,0.0051040751934976255,0.002222201990843552
rv_systolic_dysfunction_moderate_or_greater_flag,I_mean,I,mean,0.0006268252088140524,0.0006414245787381802
rv_systolic_dysfunction_moderate_or_greater_flag,I_std,I,std,5.501153838296524e-05,8.641730517067121e-05
rv_systolic_dysfunction_moderate_or_greater_flag,I_min,I,min,0.0008223650621846268,0.0008798463000071002
rv_systolic_dysfunction_moderate_or_greater_flag,I_max,I,max,0.00045260073110453547,0.00036086935878729777
rv_systolic_dysfunction_moderate_or_greater_flag,I_rms,I,rms,0.0003099025874568451,0.00012108680206349824
rv_systolic_dysfunction_moderate_or_greater_flag,I_energy,I,energy,-0.00041048052770238376,0.00011258956327403769
rv_systolic_dysfunction_moderate_or_greater_flag,I_skewness,I,skewness,0.00023140584475251914,0.0002771109068368152
rv_systolic_dysfunction_moderate_or_greater_flag,I_kurtosis,I,kurtosis,0.00026880347989459706,0.00032281569922649816
rv_systolic_dysfunction_moderate_or_greater_flag,I_zcr,I,zcr,0.00045579165560472035,0.0001515279434681095
rv_systolic_dysfunction_moderate_or_greater_flag,I_lf_power,I,lf_power,0.0003442369350786789,0.00028365824883314875
rv_systolic_dysfunction_moderate_or_greater_flag,I_ecg_band_power,I,ecg_band_power,5.5522086302972616e-05,5.015987162924505e-05
rv_systolic_dysfunction_moderate_or_greater_flag,I_hf_power,I,hf_power,0.0001968162231706483,0.00013555900566792343
rv_systolic_dysfunction_moderate_or_greater_flag,I_total_power,I,total_power,-6.815814732374914e-05,8.902109774397542e-05
rv_systolic_dysfunction_moderate_or_greater_flag,I_dominant_freq,I,dominant_freq,-2.029427982122023e-05,0.0001379911011216537
rv_systolic_dysfunction_moderate_or_greater_flag,I_spectral_entropy,I,spectral_entropy,-7.44123593440893e-05,0.0001434815656331615
rv_systolic_dysfunction_moderate_or_greater_flag,II_mean,II,mean,0.00021034574305145437,0.00021497705234017564
rv_systolic_dysfunction_moderate_or_greater_flag,II_std,II,std,1.5316437599999233e-06,0.0005740776793384238
rv_systolic_dysfunction_moderate_or_greater_flag,II_min,II,min,0.0002090693732513138,0.00010857293989484135
rv_systolic_dysfunction_moderate_or_greater_flag,II_max,II,max,0.0001125758163661228,4.5075194206289686e-05
rv_systolic_dysfunction_moderate_or_greater_flag,II_rms,II,rms,-3.267506688187094e-05,6.27376980956087e-05
rv_systolic_dysfunction_moderate_or_greater_flag,II_energy,II,energy,-1.7230992300998338e-05,1.4069046299757113e-05
rv_systolic_dysfunction_moderate_or_greater_flag,II_skewness,II,skewness,0.0002482539261134953,0.000259305763166164
rv_systolic_dysfunction_moderate_or_greater_flag,II_kurtosis,II,kurtosis,0.00023931933751295543,0.0002313749014522964
rv_systolic_dysfunction_moderate_or_greater_flag,II_zcr,II,zcr,0.00030262727959640134,0.00014900511825364888
rv_systolic_dysfunction_moderate_or_greater_flag,II_lf_power,II,lf_power,-2.284701942125711e-05,0.00026851902498254646
rv_systolic_dysfunction_moderate_or_greater_flag,II_ecg_band_power,II,ecg_band_power,8.487859170460687e-05,0.00010065047927370608
rv_systolic_dysfunction_moderate_or_greater_flag,II_hf_power,II,hf_power,0.001506754548981948,0.00037174015699984695
rv_systolic_dysfunction_moderate_or_greater_flag,II_total_power,II,total_power,-5.616027120314282e-05,9.41879622520287e-05
rv_systolic_dysfunction_moderate_or_greater_flag,II_dominant_freq,II,dominant_freq,0.0001788194089896278,0.0001968000816456094
rv_systolic_dysfunction_moderate_or_greater_flag,II_spectral_entropy,II,spectral_entropy,0.00031041313537694126,0.0001496314833478574
rv_systolic_dysfunction_moderate_or_greater_flag,III_mean,III,mean,0.00023855351563295546,6.477674191426325e-05
rv_systolic_dysfunction_moderate_or_greater_flag,III_std,III,std,-0.0003354299834582575,0.00023920021405409082
rv_systolic_dysfunction_moderate_or_greater_flag,III_min,III,min,0.0,0.0
rv_systolic_dysfunction_moderate_or_greater_flag,III_max,III,max,0.0003370892641982426,0.0003980709506890356
rv_systolic_dysfunction_moderate_or_greater_flag,III_rms,III,rms,-0.00012495660342679571,0.00031601106804536507
rv_systolic_dysfunction_moderate_or_greater_flag,III_energy,III,energy,2.4761574121257014e-05,2.5032472220337398e-05
rv_systolic_dysfunction_moderate_or_greater_flag,III_skewness,III,skewness,-3.510016950198924e-05,0.00015156427844971175
rv_systolic_dysfunction_moderate_or_greater_flag,III_kurtosis,III,kurtosis,-9.343026936508015e-05,8.079995482863147e-05
rv_systolic_dysfunction_moderate_or_greater_flag,III_zcr,III,zcr,0.00033338779177813913,0.00012890235486559613
rv_systolic_dysfunction_moderate_or_greater_flag,III_lf_power,III,lf_power,0.0004228613147629234,0.000245073172474064
rv_systolic_dysfunction_moderate_or_greater_flag,III_ecg_band_power,III,ecg_band_power,0.00047378846978569645,0.00028296591679432593
rv_systolic_dysfunction_moderate_or_greater_flag,III_hf_power,III,hf_power,2.5655032981353187e-05,0.00018303356550124255
rv_systolic_dysfunction_moderate_or_greater_flag,III_total_power,III,total_power,0.00011921293932639631,0.00011911231782822884
rv_systolic_dysfunction_moderate_or_greater_flag,III_dominant_freq,III,dominant_freq,8.002838646434807e-05,0.00022694939000452596
rv_systolic_dysfunction_moderate_or_greater_flag,III_spectral_entropy,III,spectral_entropy,0.00020345334613103283,8.453134218364997e-05
rv_systolic_dysfunction_moderate_or_greater_flag,aVR_mean,aVR,mean,0.0036278258827372456,0.0011701677022221044
rv_systolic_dysfunction_moderate_or_greater_flag,aVR_std,aVR,std,0.00035368207159918174,0.00025756857942217925
rv_systolic_dysfunction_moderate_or_greater_flag,aVR_min,aVR,min,0.01109178119958334,0.002305696719473666
rv_systolic_dysfunction_moderate_or_greater_flag,aVR_max,aVR,max,0.00031309351195691893,4.272808759616048e-05
rv_systolic_dysfunction_moderate_or_greater_flag,aVR_rms,aVR,rms,8.258112606442935e-05,9.113280372489827e-05
rv_systolic_dysfunction_moderate_or_greater_flag,aVR_energy,aVR,energy,-0.00011244817938620422,4.700854551840213e-05
rv_systolic_dysfunction_moderate_or_greater_flag,aVR_skewness,aVR,skewness,-0.00038137929626069766,0.00038830655891694045
rv_systolic_dysfunction_moderate_or_greater_flag,aVR_kurtosis,aVR,kurtosis,0.0005236945289684547,0.00042751845930323563
rv_systolic_dysfunction_moderate_or_greater_flag,aVR_zcr,aVR,zcr,0.00011921293932644072,0.000523871116050871
rv_systolic_dysfunction_moderate_or_greater_flag,aVR_lf_power,aVR,lf_power,9.815283762530936e-05,0.0003424615534921739
rv_systolic_dysfunction_moderate_or_greater_flag,aVR_ecg_band_power,aVR,ecg_band_power,0.0005711754855310281,0.0006341997564236191
rv_systolic_dysfunction_moderate_or_greater_flag,aVR_hf_power,aVR,hf_power,0.00014180468478766083,0.0003430943751225376
rv_systolic_dysfunction_moderate_or_greater_flag,aVR_total_power,aVR,total_power,0.00016758735474915466,0.0001884643752150712
rv_systolic_dysfunction_moderate_or_greater_flag,aVR_dominant_freq,aVR,dominant_freq,0.0011942992219249327,0.0002584318228459653
rv_systolic_dysfunction_moderate_or_greater_flag,aVR_spectral_entropy,aVR,spectral_entropy,0.0003199859088772961,0.0003834667360645119
rv_systolic_dysfunction_moderate_or_greater_flag,aVL_mean,aVL,mean,0.0003612126534196181,0.0005341117324492809
rv_systolic_dysfunction_moderate_or_greater_flag,aVL_std,aVL,std,-0.00014180468478774966,5.9883919502628155e-05
rv_systolic_dysfunction_moderate_or_greater_flag,aVL_min,aVL,min,0.0020823973288132346,0.0010075302144638228
rv_systolic_dysfunction_moderate_or_greater_flag,aVL_max,aVL,max,-0.0006577133579758864,0.00025440538050259317
rv_systolic_dysfunction_moderate_or_greater_flag,aVL_rms,aVL,rms,-7.147670880396362e-05,4.198267242091444e-05
rv_systolic_dysfunction_moderate_or_greater_flag,aVL_energy,aVL,energy,0.0,0.0
rv_systolic_dysfunction_moderate_or_greater_flag,aVL_skewness,aVL,skewness,-3.624890232196698e-05,0.00011093878541104351
rv_systolic_dysfunction_moderate_or_greater_flag,aVL_kurtosis,aVL,kurtosis,-2.3740478281353283e-05,9.572892627629112e-05
rv_systolic_dysfunction_moderate_or_greater_flag,aVL_zcr,aVL,zcr,1.3912430820695043e-05,0.0001032664417278207
rv_systolic_dysfunction_moderate_or_greater_flag,aVL_lf_power,aVL,lf_power,-0.0003202411828374663,0.0003237613076835617
rv_systolic_dysfunction_moderate_or_greater_flag,aVL_ecg_band_power,aVL,ecg_band_power,-2.7697224661560327e-05,0.00011041196361092346
rv_systolic_dysfunction_moderate_or_greater_flag,aVL_hf_power,aVL,hf_power,6.254212020335714e-05,0.00015195985205351448
rv_systolic_dysfunction_moderate_or_greater_flag,aVL_total_power,aVL,total_power,0.0,0.0
rv_systolic_dysfunction_moderate_or_greater_flag,aVL_dominant_freq,aVL,dominant_freq,1.723099230086511e-05,0.0001939355604901213
rv_systolic_dysfunction_moderate_or_greater_flag,aVL_spectral_entropy,aVL,spectral_entropy,0.0001707782792492729,0.00012125687760530708
rv_systolic_dysfunction_moderate_or_greater_flag,aVF_mean,aVF,mean,0.0003392590928584127,0.0002627275082286329
rv_systolic_dysfunction_moderate_or_greater_flag,aVF_std,aVF,std,-2.9356505401922916e-06,6.757603667773365e-05
rv_systolic_dysfunction_moderate_or_greater_flag,aVF_min,aVF,min,-0.00011334163824625599,6.327319264269814e-05
rv_systolic_dysfunction_moderate_or_greater_flag,aVF_max,aVF,max,7.185961974383037e-05,0.0010035166946423186
rv_systolic_dysfunction_moderate_or_greater_flag,aVF_rms,aVF,rms,-9.126044070495443e-05,3.583395427244024e-05
rv_systolic_dysfunction_moderate_or_greater_flag,aVF_energy,aVF,energy,1.723099230086511e-05,1.4069046299648335e-05
rv_systolic_dysfunction_moderate_or_greater_flag,aVF_skewness,aVF,skewness,-3.1015786141774806e-05,9.423949165604222e-05
rv_systolic_dysfunction_moderate_or_greater_flag,aVF_kurtosis,aVF,kurtosis,3.854636796205568e-05,0.0001813256597767518
rv_systolic_dysfunction_moderate_or_greater_flag,aVF_zcr,aVF,zcr,-3.2675066881782124e-05,9.545880905526974e-05
rv_systolic_dysfunction_moderate_or_greater_flag,aVF_lf_power,aVF,lf_power,-4.824677844268432e-05,5.555743196293894e-05
rv_systolic_dysfunction_moderate_or_greater_flag,aVF_ecg_band_power,aVF,ecg_band_power,-9.21538995650284e-05,0.0001242286208682466
rv_systolic_dysfunction_moderate_or_greater_flag,aVF_hf_power,aVF,hf_power,0.00011436273408613751,5.598798710426837e-05
rv_systolic_dysfunction_moderate_or_greater_flag,aVF_total_power,aVF,total_power,4.620458676247718e-05,3.5239365906007173e-05
rv_systolic_dysfunction_moderate_or_greater_flag,aVF_dominant_freq,aVF,dominant_freq,0.00010581105642568645,6.280647337357555e-05
rv_systolic_dysfunction_moderate_or_greater_flag,aVF_spectral_entropy,aVF,spectral_entropy,-2.5527396001456813e-05,0.00018076794294026856
rv_systolic_dysfunction_moderate_or_greater_flag,V1_mean,V1,mean,-0.00040524741152205836,9.928811679321012e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V1_std,V1,std,-2.6420854861441968e-05,6.762062168143895e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V1_min,V1,min,0.0002693140278145822,0.000251436427727706
rv_systolic_dysfunction_moderate_or_greater_flag,V1_max,V1,max,-0.0002537423162538577,0.00016787373430742365
rv_systolic_dysfunction_moderate_or_greater_flag,V1_rms,V1,rms,0.0001352951988072615,3.824852467925413e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V1_energy,V1,energy,-8.168766720451082e-06,1.6337533440902165e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V1_skewness,V1,skewness,0.001307385586211085,0.0006675311065412643
rv_systolic_dysfunction_moderate_or_greater_flag,V1_kurtosis,V1,kurtosis,-0.00011180999448607842,0.00039216042014086195
rv_systolic_dysfunction_moderate_or_greater_flag,V1_zcr,V1,zcr,-0.0004891049073866505,0.0005281533716466259
rv_systolic_dysfunction_moderate_or_greater_flag,V1_lf_power,V1,lf_power,0.0007540792778809591,0.0005633452413313083
rv_systolic_dysfunction_moderate_or_greater_flag,V1_ecg_band_power,V1,ecg_band_power,5.526681234302444e-05,9.875226209177217e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V1_hf_power,V1,hf_power,0.0001244460555066995,0.00027762114107804327
rv_systolic_dysfunction_moderate_or_greater_flag,V1_total_power,V1,total_power,0.00011346927522608574,8.1022241804144e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V1_dominant_freq,V1,dominant_freq,0.0007257438683194506,0.0008108185141294567
rv_systolic_dysfunction_moderate_or_greater_flag,V1_spectral_entropy,V1,spectral_entropy,-0.0002278320093124009,0.00015480845110180138
rv_systolic_dysfunction_moderate_or_greater_flag,V2_mean,V2,mean,0.009142253966957292,0.0021684267381719764
rv_systolic_dysfunction_moderate_or_greater_flag,V2_std,V2,std,0.0001502287254681045,0.00011788752130991173
rv_systolic_dysfunction_moderate_or_greater_flag,V2_min,V2,min,6.87963322236529e-05,0.00018785692062195112
rv_systolic_dysfunction_moderate_or_greater_flag,V2_max,V2,max,0.00053377785038895,0.00026631467348344455
rv_systolic_dysfunction_moderate_or_greater_flag,V2_rms,V2,rms,2.042191680051708e-06,7.044636330015759e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V2_energy,V2,energy,-6.381849000591799e-07,1.625556035175148e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V2_skewness,V2,skewness,0.0001817550595298867,0.0002030677476567017
rv_systolic_dysfunction_moderate_or_greater_flag,V2_kurtosis,V2,kurtosis,-1.7613903241064932e-05,9.59356426004912e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V2_zcr,V2,zcr,-2.552739600214515e-06,2.4930086824580603e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V2_lf_power,V2,lf_power,-4.4408920985006264e-17,4.370518325677496e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V2_ecg_band_power,V2,ecg_band_power,-0.0001301897196071211,0.00023675920104517507
rv_systolic_dysfunction_moderate_or_greater_flag,V2_hf_power,V2,hf_power,0.0004888496334265691,0.00029231738719294573
rv_systolic_dysfunction_moderate_or_greater_flag,V2_total_power,V2,total_power,-0.00020626135969126214,0.00013991679622156166
rv_systolic_dysfunction_moderate_or_greater_flag,V2_dominant_freq,V2,dominant_freq,0.000817387219964405,0.0003219955952469441
rv_systolic_dysfunction_moderate_or_greater_flag,V2_spectral_entropy,V2,spectral_entropy,-1.3146608940717286e-05,4.754130559875826e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V3_mean,V3,mean,0.010184537545694084,0.0009662383761752314
rv_systolic_dysfunction_moderate_or_greater_flag,V3_std,V3,std,2.999469030153801e-05,2.612975575979624e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V3_min,V3,min,0.00012304204872664036,0.00023869766976831325
rv_systolic_dysfunction_moderate_or_greater_flag,V3_max,V3,max,0.0002862897461555214,0.00029892449919403767
rv_systolic_dysfunction_moderate_or_greater_flag,V3_rms,V3,rms,-2.3612841301368093e-05,0.0
rv_systolic_dysfunction_moderate_or_greater_flag,V3_energy,V3,energy,1.4040067800591416e-06,2.9716125798183077e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V3_skewness,V3,skewness,0.0001555894786284151,0.0002344349102801376
rv_systolic_dysfunction_moderate_or_greater_flag,V3_kurtosis,V3,kurtosis,0.00032547429901770287,0.0002296532991774371
rv_systolic_dysfunction_moderate_or_greater_flag,V3_zcr,V3,zcr,2.79524986214863e-05,0.00010952517280520364
rv_systolic_dysfunction_moderate_or_greater_flag,V3_lf_power,V3,lf_power,-2.629321788141237e-05,0.0007261019088050527
rv_systolic_dysfunction_moderate_or_greater_flag,V3_ecg_band_power,V3,ecg_band_power,0.00048438233912631026,0.0003374107164877931
rv_systolic_dysfunction_moderate_or_greater_flag,V3_hf_power,V3,hf_power,0.00041443727408245755,0.0006071955020036761
rv_systolic_dysfunction_moderate_or_greater_flag,V3_total_power,V3,total_power,-8.551677660468826e-05,9.070132028808239e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V3_dominant_freq,V3,dominant_freq,-7.466763330408189e-05,0.000380661966495662
rv_systolic_dysfunction_moderate_or_greater_flag,V3_spectral_entropy,V3,spectral_entropy,0.00033887618191841273,0.00019607175605464464
rv_systolic_dysfunction_moderate_or_greater_flag,V4_mean,V4,mean,0.000602701819592677,0.0005782773083825005
rv_systolic_dysfunction_moderate_or_greater_flag,V4_std,V4,std,-0.00013210427430716544,5.513415238266172e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V4_min,V4,min,0.000158525129168563,0.0003250472107540776
rv_systolic_dysfunction_moderate_or_greater_flag,V4_max,V4,max,0.00048080850368612536,0.00022017086779072212
rv_systolic_dysfunction_moderate_or_greater_flag,V4_rms,V4,rms,0.0,0.0
rv_systolic_dysfunction_moderate_or_greater_flag,V4_energy,V4,energy,0.0,0.0
rv_systolic_dysfunction_moderate_or_greater_flag,V4_skewness,V4,skewness,1.5061163640739394e-05,0.00022174646976832552
rv_systolic_dysfunction_moderate_or_greater_flag,V4_kurtosis,V4,kurtosis,0.0004171176506626795,0.00023430916670349298
rv_systolic_dysfunction_moderate_or_greater_flag,V4_zcr,V4,zcr,-2.0039005861138827e-05,0.00010403517911011665
rv_systolic_dysfunction_moderate_or_greater_flag,V4_lf_power,V4,lf_power,-6.241448322343856e-05,8.141738751465312e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V4_ecg_band_power,V4,ecg_band_power,2.884595748151586e-05,0.00013808197722623675
rv_systolic_dysfunction_moderate_or_greater_flag,V4_hf_power,V4,hf_power,0.00022630036555231213,9.128194901811382e-05
rv_systolic_dysfunction_moderate_or_greater_flag,V4_total_power,V4,total_power,-0.0003834214879408826,0.0003525100010498543
